"PC1","PC2","probability","gibbs_energy"
0.174474885844749,1.50546575342466,0.0325560297432084,4.96594938877867
0.174474885844749,1.50581735159817,0.0347310418111296,4.8721760520907
0.174474885844749,1.50616894977169,0.0369994300812181,4.78043651601696
0.174474885844749,1.50652054794521,0.0393582165383563,4.69082325305777
0.174474885844749,1.50687214611872,0.0418034448173527,4.60342596987563
0.174474885844749,1.50722374429224,0.0443301438825676,4.51833105754668
0.174474885844749,1.50757534246575,0.0469323050636431,4.43562109831638
0.174474885844749,1.50792694063927,0.0496028740104423,4.35537442959797
0.174474885844749,1.50827853881279,0.0523337588651638,4.27766476517261
0.174474885844749,1.5086301369863,0.0551158556209918,4.20256087293279
0.174474885844749,1.50898173515982,0.0579390912513643,4.13012630805005
0.174474885844749,1.50933333333333,0.0607924847616244,4.06041920013907
0.174474885844749,1.50968493150685,0.0636642258482726,3.99349209281029
0.174474885844749,1.51003652968037,0.0665417703651253,3.92939183394024
0.174474885844749,1.51038812785388,0.0694119513076239,3.86815951501552
0.174474885844749,1.5107397260274,0.0722611035544114,3.80983045800612
0.174474885844749,1.51109132420091,0.0750752001680781,3.7544342483685
0.174474885844749,1.51144292237443,0.0778399976731799,3.70199481294526
0.174474885844749,1.51179452054795,0.0805411874163268,3.65253054169591
0.174474885844749,1.51214611872146,0.0831645498856946,3.60605445233527
0.174474885844749,1.51249771689498,0.0856961087376786,3.56257439705407
0.174474885844749,1.51284931506849,0.0881222812552432,3.52209331052841
0.174474885844749,1.51320091324201,0.0904300220497707,3.48460949837609
0.174474885844749,1.51355251141553,0.0926069570155703,3.45011696507177
0.174474885844749,1.51390410958904,0.0946415048481137,3.41860578008084
0.174474885844749,1.51425570776256,0.0965229838334974,3.39006248060597
0.174474885844749,1.51460730593607,0.0982417020927877,3.36447050886198
0.174474885844749,1.51495890410959,0.0997890300023491,3.3418106812076
0.174474885844749,1.51531050228311,0.101157454088307,3.32206168577837
0.174474885844749,1.51566210045662,0.102340612286034,3.30520060450448
0.174474885844749,1.51601369863014,0.103333311039268,3.29120345458414
0.174474885844749,1.51636529680365,0.104131525263388,3.28004574365149
0.174474885844749,1.51671689497717,0.104732382690264,3.27170303206514
0.174474885844749,1.51706849315068,0.105134134527181,3.26615149499432
0.174474885844749,1.5174200913242,0.105336114682525,3.26336847633724
0.174474885844749,1.51777168949772,0.105338690023593,3.26333302601794
0.174474885844749,1.51812328767123,0.105143204229517,3.26602641191621
0.174474885844749,1.51847488584475,0.104751917783057,3.27143259762622
0.174474885844749,1.51882648401826,0.104167946512526,3.27953867744207
0.174474885844749,1.51917808219178,0.103395200858642,3.29033526044924
0.174474885844749,1.5195296803653,0.102438327714715,3.3038167963615
0.174474885844749,1.51988127853881,0.10130265629075,3.31998183677259
0.174474885844749,1.52023287671233,0.0999941490042814,3.33883322676136
0.174474885844749,1.52058447488584,0.0985193579268714,3.36037822325817
0.174474885844749,1.52093607305936,0.0968853868398214,3.38462853819348
0.174474885844749,1.52128767123288,0.0950998584999124,3.41160030614342
0.174474885844749,1.52163926940639,0.0931708863085155,3.4413139778947
0.174474885844749,1.52199086757991,0.0911070492350079,3.47379414300021
0.174474885844749,1.52234246575342,0.0889173685840694,3.50906928592372
0.174474885844749,1.52269406392694,0.0866112850277423,3.54717148171724
0.174474885844749,1.52304566210046,0.0841986342535476,3.58813603829149
0.174474885844749,1.52339726027397,0.0816896196109052,3.63200109319491
0.174474885844749,1.52374885844749,0.0790947802656969,3.67880717339027
0.174474885844749,1.524100456621,0.0764249535883181,3.72859672680971
0.174474885844749,1.52445205479452,0.0736912307912622,3.78141363448603
0.174474885844749,1.52480365296804,0.0709049051815932,3.83730271182782
0.174474885844749,1.52515525114155,0.0680774127829113,3.89630920715847
0.174474885844749,1.52550684931507,0.0652202654900806,3.95847830501905
0.174474885844749,1.52585844748858,0.0623449773275694,4.02385464098191
0.174474885844749,1.5262100456621,0.0594629847685111,4.0924818338859
0.174474885844749,1.52656164383562,0.0565855624183749,4.16440204052572
0.174474885844749,1.52691324200913,0.0537237356583964,4.23965553695069
0.174474885844749,1.52726484018265,0.0508881920672928,4.31828032968314
0.174474885844749,1.52761643835616,0.0480891935861918,4.40031179938491
0.174474885844749,1.52796803652968,0.0453364914562156,4.4857823788047
0.174474885844749,1.5283196347032,0.0426392459400683,4.57472126623925
0.174474885844749,1.52867123287671,0.0400059527410168,4.66715417525198
0.174474885844749,1.52902283105023,0.0374443778616001,4.76310312100942
0.174474885844749,1.52937442922374,0.0349615024095925,4.8625862433224
0.174474885844749,1.52972602739726,0.0325634785723746,4.96561766630049
0.174474885844749,1.53007762557078,0.0302555976564602,5.0722073944381
0.174474885844749,1.53042922374429,0.0280422707411162,5.18236124493541
0.174474885844749,1.53078082191781,0.025927022138776,5.29608081609488
0.174474885844749,1.53113242009132,0.023912495504431,5.41336349171404
0.174474885844749,1.53148401826484,0.0220004721047834,5.53420248149131
0.174474885844749,1.53183561643836,0.0201919004570449,5.65858689756259
0.174474885844749,1.53218721461187,0.018486936286556,5.78650186736378
0.174474885844749,1.53253881278539,0.0168849915389133,5.91792868305599
0.174474885844749,1.5328904109589,0.015384791020745,6.05284498773795
0.174474885844749,1.53324200913242,0.0139844351359884,6.19122499858119
0.174474885844749,1.53359360730594,0.0126814671312102,6.33303976685265
0.174474885844749,1.53394520547945,0.0114729432619901,6.47825747451585
0.174474885844749,1.53429680365297,0.0103555043383928,6.62684376672847
0.174474885844749,1.53464840182648,0.00932544719554357,6.77876211906445
0.174474885844749,1.535,0.00837879475839051,6.93397423769861
0.175251141552511,1.458,3.35962610924963e-10,11
0.175251141552511,1.45835159817352,4.17538152267494e-10,11
0.175251141552511,1.45870319634703,5.177497974933e-10,11
0.175251141552511,1.45905479452055,6.40588947538902e-10,11
0.175251141552511,1.45940639269406,7.90844373523493e-10,11
0.175251141552511,1.45975799086758,9.74249642444029e-10,11
0.175251141552511,1.4601095890411,1.19765552923037e-09,11
0.175251141552511,1.46046118721461,1.46923129885044e-09,11
0.175251141552511,1.46081278538813,1.79869932772075e-09,11
0.175251141552511,1.46116438356164,2.19760822122571e-09,11
0.175251141552511,1.46151598173516,2.6796503964058e-09,11
0.175251141552511,1.46186757990868,3.26103106358338e-09,11
0.175251141552511,1.46221917808219,3.96089669125836e-09,11
0.175251141552511,1.46257077625571,4.80183241466995e-09,11
0.175251141552511,1.46292237442922,5.81043949650455e-09,11
0.175251141552511,1.46327397260274,7.01800592201906e-09,11
0.175251141552511,1.46362557077626,8.46128557162967e-09,11
0.175251141552511,1.46397716894977,1.01834042305689e-08,11
0.175251141552511,1.46432876712329,1.22349140440049e-08,11
0.175251141552511,1.4646803652968,1.46750219906615e-08,11
0.175251141552511,1.46503196347032,1.75730226192148e-08,11
0.175251141552511,1.46538356164384,2.10099707665933e-08,11
0.175251141552511,1.46573515981735,2.50806363590812e-08,11
0.175251141552511,1.46608675799087,2.98957907950018e-08,11
0.175251141552511,1.46643835616438,3.55848829365622e-08,11
0.175251141552511,1.4667899543379,4.22991725199336e-08,11
0.175251141552511,1.46714155251142,5.02153999556654e-08,11
0.175251141552511,1.46749315068493,5.95400841752651e-08,11
0.175251141552511,1.46784474885845,7.05145545351445e-08,11
0.175251141552511,1.46819634703196,8.3420838984288e-08,11
0.175251141552511,1.46854794520548,9.85885489263569e-08,11
0.175251141552511,1.468899543379,1.164029216763e-07,11
0.175251141552511,1.46925114155251,1.37314204376234e-07,11
0.175251141552511,1.46960273972603,1.61848588983553e-07,11
0.175251141552511,1.46995433789954,1.90620936810956e-07,11
0.175251141552511,1.47030593607306,2.24349563464332e-07,11
0.175251141552511,1.47065753424658,2.63873391324026e-07,11
0.175251141552511,1.47100913242009,3.10171817425091e-07,11
0.175251141552511,1.47136073059361,3.64387690231828e-07,11
0.175251141552511,1.47171232876712,4.27853839908345e-07,11
0.175251141552511,1.47206392694064,5.02123663799652e-07,11
0.175251141552511,1.47241552511416,5.89006332461055e-07,11
0.175251141552511,1.47276712328767,6.90607252127115e-07,11
0.175251141552511,1.47311872146119,8.09374497287557e-07,11
0.175251141552511,1.4734703196347,9.48152012116104e-07,11
0.175251141552511,1.47382191780822,1.11024047169105e-06,11
0.175251141552511,1.47417351598174,1.29946679268479e-06,11
0.175251141552511,1.47452511415525,1.52026338746993e-06,11
0.175251141552511,1.47487671232877,1.7777583638272e-06,11
0.175251141552511,1.47522831050228,2.07787798242899e-06,11
0.175251141552511,1.4755799086758,2.42746279310518e-06,11
0.175251141552511,1.47593150684932,2.83439897486575e-06,11
0.175251141552511,1.47628310502283,3.3077664992813e-06,11
0.175251141552511,1.47663470319635,3.85800581678974e-06,11
0.175251141552511,1.47698630136986,4.49710482479899e-06,11
0.175251141552511,1.47733789954338,5.23880790839845e-06,11
0.175251141552511,1.47768949771689,6.09884884199329e-06,11
0.175251141552511,1.47804109589041,7.09520929586875e-06,11
0.175251141552511,1.47839269406393,8.24840459838795e-06,11
0.175251141552511,1.47874429223744,9.58179825554741e-06,11
0.175251141552511,1.47909589041096,1.11219465191877e-05,11
0.175251141552511,1.47944748858447,1.28989740191623e-05,11
0.175251141552511,1.47979908675799,1.49469811310328e-05,11
0.175251141552511,1.48015068493151,1.73044833401046e-05,11
0.175251141552511,1.48050228310502,2.0014882388679e-05,11
0.175251141552511,1.48085388127854,2.31269684642004e-05,11
0.175251141552511,1.48120547945205,2.66954521138465e-05,11
0.175251141552511,1.48155707762557,3.07815239729991e-05,11
0.175251141552511,1.48190867579909,3.54534397933107e-05,11
0.175251141552511,1.4822602739726,4.07871276778299e-05,11
0.175251141552511,1.48261187214612,4.68668139083267e-05,11
0.175251141552511,1.48296347031963,5.37856633198615e-05,11
0.175251141552511,1.48331506849315,6.16464298803976e-05,11
0.175251141552511,1.48366666666667,7.05621130112538e-05,11
0.175251141552511,1.48401826484018,8.06566152817365e-05,11
0.175251141552511,1.4843698630137,9.20653974709781e-05,11
0.175251141552511,1.48472146118721,0.000104936127652528,11
0.175251141552511,1.48507305936073,0.000119429321958149,11
0.175251141552511,1.48542465753425,0.000135718976043854,11
0.175251141552511,1.48577625570776,0.000153993188032482,11
0.175251141552511,1.48612785388128,0.000174454775848042,11
0.175251141552511,1.48647945205479,0.000197321894380505,11
0.175251141552511,1.48683105022831,0.00022282866079981,11
0.175251141552511,1.48718264840183,0.00025122579953368,11
0.175251141552511,1.48753424657534,0.00028278132187568,11
0.175251141552511,1.48788584474886,0.000317781258818192,11
0.175251141552511,1.48823744292237,0.00035653046941616,11
0.175251141552511,1.48858904109589,0.000399353550667957,11
0.175251141552511,1.48894063926941,0.000446595878426995,11
0.175251141552511,1.48929223744292,0.000498624812092995,11
0.175251141552511,1.48964383561644,0.00055583109863356,10.8678168294851
0.175251141552511,1.48999543378995,0.000618630513708202,10.7126034392373
0.175251141552511,1.49034703196347,0.000687465779157943,10.5596228328774
0.175251141552511,1.49069863013699,0.000762808796743711,10.4088295705866
0.175251141552511,1.4910502283105,0.000845163237624138,10.2601721145335
0.175251141552511,1.49140182648402,0.000935067525533225,10.1135931266194
0.175251141552511,1.49175342465753,0.00103309824882485,9.96902982560912
0.175251141552511,1.49210502283105,0.00113987403239018,9.82641440484742
0.175251141552511,1.49245662100457,0.00125605989481829,9.68567451141802
0.175251141552511,1.49280821917808,0.00138237210897129,9.54673378708405
0.175251141552511,1.4931598173516,0.00151958357528549,9.40951247066588
0.175251141552511,1.49351141552511,0.00166852970650405,9.27392806063981
0.175251141552511,1.49386301369863,0.00183011481010591,9.13989603568422
0.175251141552511,1.49421461187215,0.00200531894031841,9.00733062967461
0.175251141552511,1.49456621004566,0.00219520517520319,8.87614565624378
0.175251141552511,1.49491780821918,0.00240092725578244,8.74625537651962
0.175251141552511,1.49526940639269,0.00262373750345419,8.61757540206164
0.175251141552511,1.49562100456621,0.00286499490895691,8.49002362340333
0.175251141552511,1.49597260273973,0.00312617326087177,8.3635211530253
0.175251141552511,1.49632420091324,0.00340886915413827,8.23799327010699
0.175251141552511,1.49667579908676,0.00371480968942365,8.11337035311719
0.175251141552511,1.49702739726027,0.00404585964269781,7.9895887852754
0.175251141552511,1.49737899543379,0.00440402785141702,7.86659181723392
0.175251141552511,1.49773059360731,0.00479147252993465,7.74433037105529
0.175251141552511,1.49808219178082,0.00521050519294092,7.62276376975823
0.175251141552511,1.49843378995434,0.00566359283299798,7.50186037740602
0.175251141552511,1.49878538812785,0.00615335796791653,7.38159813593874
0.175251141552511,1.49913698630137,0.00668257614748782,7.26196498668652
0.175251141552511,1.49948858447489,0.00725417048882147,7.14295916671443
0.175251141552511,1.4998401826484,0.00787120279742308,7.02458937276879
0.175251141552511,1.50019178082192,0.00853686082952377,6.90687478852726
0.175251141552511,1.50054337899543,0.00925444126246654,6.78984497399518
0.175251141552511,1.50089497716895,0.0100273279666565,6.67353961910213
0.175251141552511,1.50124657534247,0.0108589652169799,6.55800816671054
0.175251141552511,1.50159817351598,0.0117528255457833,6.44330931321279
0.175251141552511,1.5019497716895,0.0127123720250339,6.32951039755224
0.175251141552511,1.50230136986301,0.0137410148731546,6.21668669174893
0.175251141552511,1.50265296803653,0.0148420624124445,6.10492060776318
0.175251141552511,1.50300456621005,0.0160186665550946,5.99430083674789
0.175251141552511,1.50335616438356,0.0172737631677624,5.88492143739441
0.175251141552511,1.50370776255708,0.0186100078532855,5.77688089018618
0.175251141552511,1.50405936073059,0.0200297078890731,5.67028113396831
0.175251141552511,1.50441095890411,0.0215347512692396,5.56522660038871
0.175251141552511,1.50476255707763,0.023126534004878,5.46182326053461
0.175251141552511,1.50511415525114,0.024805887035976,5.36017769657295
0.175251141552511,1.50546575342466,0.0265730042907313,5.2603962094867
0.175251141552511,1.50581735159817,0.0284273735840391,5.16258397218144
0.175251141552511,1.50616894977169,0.030367712167401,5.0668442353935
0.175251141552511,1.50652054794521,0.0323919088183678,4.97327759203883
0.175251141552511,1.50687214611872,0.0344969743804748,4.88198130396557
0.175251141552511,1.50722374429224,0.036679002627593,4.79304869355518
0.175251141552511,1.50757534246575,0.0389331432243353,4.70656860129672
0.175251141552511,1.50792694063927,0.0412535883837939,4.62262490935088
0.175251141552511,1.50827853881279,0.0436335745849289,4.54129613024081
0.175251141552511,1.5086301369863,0.0460654004070837,4.46265505914754
0.175251141552511,1.50898173515982,0.0485404611740907,4.38676848783969
0.175251141552511,1.50933333333333,0.0510493006839439,4.31369697801642
0.175251141552511,1.50968493150685,0.0535816798441149,4.24349469176082
0.175251141552511,1.51003652968037,0.0561266615516678,4.1762092768671
0.175251141552511,1.51038812785388,0.0586727106683941,4.11188180498469
0.175251141552511,1.5107397260274,0.0612078074625034,4.05054676079161
0.175251141552511,1.51109132420091,0.0637195724394186,3.99223208073199
0.175251141552511,1.51144292237443,0.0661954000842656,3.93695924019871
0.175251141552511,1.51179452054795,0.0686225987059534,3.8847433883836
0.175251141552511,1.51214611872146,0.0709885333240327,3.83559353032014
0.175251141552511,1.51249771689498,0.0732807683883409,3.78951275588259
0.175251141552511,1.51284931506849,0.0754872070780924,3.74649851564977
0.175251141552511,1.51320091324201,0.0775962239971646,3.7065429435705
0.175251141552511,1.51355251141553,0.0795967882670801,3.66963322625653
0.175251141552511,1.51390410958904,0.0814785743143555,3.63575201846147
0.175251141552511,1.51425570776256,0.0832320580454441,3.60487790386803
0.175251141552511,1.51460730593607,0.0848485965862242,3.57698589969682
0.175251141552511,1.51495890410959,0.086320490315548,3.55204800286868
0.175251141552511,1.51531050228311,0.0876410265216847,3.53003377451226
0.175251141552511,1.51566210045662,0.0888045046317228,3.51091095853207
0.175251141552511,1.51601369863014,0.0898062435810052,3.49464612877106
0.175251141552511,1.51636529680365,0.0906425724758019,3.4812053580631
0.175251141552511,1.51671689497717,0.0913108062322573,3.47055490122614
0.175251141552511,1.51706849315068,0.0918092083248886,3.4626618828626
0.175251141552511,1.5174200913242,0.0921369431289537,3.45749497977728
0.175251141552511,1.51777168949772,0.0922940205776605,3.45502508696625
0.175251141552511,1.51812328767123,0.0922812359676432,3.45522595554313
0.175251141552511,1.51847488584475,0.0921001077305173,3.4580747907132
0.175251141552511,1.51882648401826,0.0917528158468437,3.4635527980299
0.175251141552511,1.51917808219178,0.0912421433197778,3.47164566670579
0.175251141552511,1.5195296803653,0.0905714227629801,3.48234397971047
0.175251141552511,1.51988127853881,0.0897444897099038,3.49564354175831
0.175251141552511,1.52023287671233,0.0887656437422302,3.51154561803064
0.175251141552511,1.52058447488584,0.0876396179896475,3.53005707852806
0.175251141552511,1.52093607305936,0.0863715569985832,3.55119044522533
0.175251141552511,1.52128767123288,0.0849670024311565,3.57496384160594
0.175251141552511,1.52163926940639,0.0834318855634907,3.60140084657851
0.175251141552511,1.52199086757991,0.0817725251280979,3.63053025711321
0.175251141552511,1.52234246575342,0.0799956287078936,3.66238576608108
0.175251141552511,1.52269406392694,0.0781082956546058,3.69700556364223
0.175251141552511,1.52304566210046,0.0761180193814256,3.73443187204057
0.175251141552511,1.52339726027397,0.0740326868727312,3.77471042477266
0.175251141552511,1.52374885844749,0.0718605733605973,3.81788990178516
0.175251141552511,1.524100456621,0.0696103303310538,3.86402133262027
0.175251141552511,1.52445205479452,0.0672909653302729,3.913157479293
0.175251141552511,1.52480365296804,0.0649118124250161,3.96535221019491
0.175251141552511,1.52515525114155,0.062482492612792,4.02065987552953
0.175251141552511,1.52550684931507,0.0600128639527281,4.07913469376578
0.175251141552511,1.52585844748858,0.0575129616749955,4.14083015741387
0.175251141552511,1.5262100456621,0.0549929290013608,4.20579846515813
0.175251141552511,1.52656164383562,0.0524629398504418,4.27408998608466
0.175251141552511,1.52691324200913,0.0499331149888301,4.34575276048072
0.175251141552511,1.52726484018265,0.0474134335073788,4.42083204050183
0.175251141552511,1.52761643835616,0.0449136417381207,4.49936987294151
0.175251141552511,1.52796803652968,0.042443161873411,4.58140472542521
0.175251141552511,1.5283196347032,0.0400110026015664,4.66697115659611
0.175251141552511,1.52867123287671,0.0376256740331746,4.75609953027734
0.175251141552511,1.52902283105023,0.0352951090646061,4.84881577317669
0.175251141552511,1.52937442922374,0.0330265931186482,4.9451411754418
0.175251141552511,1.52972602739726,0.0308267039286226,5.04509223325605
0.175251141552511,1.53007762557078,0.0287012627058605,5.14868053267354
0.175251141552511,1.53042922374429,0.0266552976667105,5.25591267400447
0.175251141552511,1.53078082191781,0.0246930205108493,5.36679023625007
0.175251141552511,1.53113242009132,0.0228178160536663,5.48130978133181
0.175251141552511,1.53148401826484,0.0210322448374898,5.59946289812811
0.175251141552511,1.53183561643836,0.0193380581931841,5.72123628660613
0.175251141552511,1.53218721461187,0.0177362249072394,5.84661188257872
0.175251141552511,1.53253881278539,0.0162269683792691,5.97556702380999
0.175251141552511,1.5328904109589,0.014809812937696,6.10807465830946
0.175251141552511,1.53324200913242,0.0134836378215558,6.24410359566492
0.175251141552511,1.53359360730594,0.0122467372350841,6.38361880215592
0.175251141552511,1.53394520547945,0.0110968848381441,6.52658174013327
0.175251141552511,1.53429680365297,0.0100314010461828,6.67295075174264
0.175251141552511,1.53464840182648,0.00904722157323125,6.82268148649019
0.175251141552511,1.535,0.00814096575375347,6.97572737140503
0.176027397260274,1.458,2.01781748141307e-10,11
0.176027397260274,1.45835159817352,2.50975879837236e-10,11
0.176027397260274,1.45870319634703,3.1148126714182e-10,11
0.176027397260274,1.45905479452055,3.8574504570615e-10,11
0.176027397260274,1.45940639269406,4.76710583936099e-10,11
0.176027397260274,1.45975799086758,5.87911151846013e-10,11
0.176027397260274,1.4601095890411,7.23579892898533e-10,11
0.176027397260274,1.46046118721461,8.887787120067e-10,11
0.176027397260274,1.46081278538813,1.08954909781862e-09,11
0.176027397260274,1.46116438356164,1.33308837333489e-09,11
0.176027397260274,1.46151598173516,1.6279554314516e-09,11
0.176027397260274,1.46186757990868,1.98431068023882e-09,11
0.176027397260274,1.46221917808219,2.41419571959522e-09,11
0.176027397260274,1.46257077625571,2.93185922359344e-09,11
0.176027397260274,1.46292237442922,3.5541366432986e-09,11
0.176027397260274,1.46327397260274,4.30089271000103e-09,11
0.176027397260274,1.46362557077626,5.19553735079791e-09,11
0.176027397260274,1.46397716894977,6.26562757464653e-09,11
0.176027397260274,1.46432876712329,7.54357020011655e-09,11
0.176027397260274,1.4646803652968,9.06744303387488e-09,11
0.176027397260274,1.46503196347032,1.08819553343372e-08,11
0.176027397260274,1.46538356164384,1.30395721754578e-08,11
0.176027397260274,1.46573515981735,1.56018317336353e-08,11
0.176027397260274,1.46608675799087,1.86408896332547e-08,11
0.176027397260274,1.46643835616438,2.22413303853927e-08,11
0.176027397260274,1.4667899543379,2.65022927277365e-08,11
0.176027397260274,1.46714155251142,3.15399634166123e-08,11
0.176027397260274,1.46749315068493,3.74905028385953e-08,11
0.176027397260274,1.46784474885845,4.45134758152939e-08,11
0.176027397260274,1.46819634703196,5.27958723024882e-08,11
0.176027397260274,1.46854794520548,6.25568154858625e-08,11
0.176027397260274,1.468899543379,7.40530692269737e-08,11
0.176027397260274,1.46925114155251,8.7585473123781e-08,11
0.176027397260274,1.46960273972603,1.03506451864803e-07,11
0.176027397260274,1.46995433789954,1.22228766363262e-07,11
0.176027397260274,1.47030593607306,1.44235697690839e-07,11
0.176027397260274,1.47065753424658,1.70092881474128e-07,11
0.176027397260274,1.47100913242009,2.00462040600448e-07,11
0.176027397260274,1.47136073059361,2.36116898278697e-07,11
0.176027397260274,1.47171232876712,2.77961592219358e-07,11
0.176027397260274,1.47206392694064,3.27051954456649e-07,11
0.176027397260274,1.47241552511416,3.84620070644924e-07,11
0.176027397260274,1.47276712328767,4.52102587981326e-07,11
0.176027397260274,1.47311872146119,5.31173302614029e-07,11
0.176027397260274,1.4734703196347,6.23780625716269e-07,11
0.176027397260274,1.47382191780822,7.32190602367616e-07,11
0.176027397260274,1.47417351598174,8.59036238725203e-07,11
0.176027397260274,1.47452511415525,1.00737398008e-06,11
0.176027397260274,1.47487671232877,1.18074827423162e-06,11
0.176027397260274,1.47522831050228,1.38326524961026e-06,11
0.176027397260274,1.4755799086758,1.61967663358533e-06,11
0.176027397260274,1.47593150684932,1.89547513062038e-06,11
0.176027397260274,1.47628310502283,2.21700256889358e-06,11
0.176027397260274,1.47663470319635,2.59157220350433e-06,11
0.176027397260274,1.47698630136986,3.02760662959555e-06,11
0.176027397260274,1.47733789954338,3.53479280416153e-06,11
0.176027397260274,1.47768949771689,4.12425569507267e-06,11
0.176027397260274,1.47804109589041,4.80875206366595e-06,11
0.176027397260274,1.47839269406393,5.60288583685104e-06,11
0.176027397260274,1.47874429223744,6.52334643004376e-06,11
0.176027397260274,1.47909589041096,7.58917123792071e-06,11
0.176027397260274,1.47944748858447,8.82203331170573e-06,11
0.176027397260274,1.47979908675799,1.02465549866119e-05,11
0.176027397260274,1.48015068493151,1.18906479105269e-05,11
0.176027397260274,1.48050228310502,1.37858795568551e-05,11
0.176027397260274,1.48085388127854,1.59678658856826e-05,11
0.176027397260274,1.48120547945205,1.84766893567562e-05,11
0.176027397260274,1.48155707762557,2.13573410076907e-05,11
0.176027397260274,1.48190867579909,2.46601848083985e-05,11
0.176027397260274,1.4822602739726,2.8441442009163e-05,11
0.176027397260274,1.48261187214612,3.27636927409626e-05,11
0.176027397260274,1.48296347031963,3.76963917321331e-05,11
0.176027397260274,1.48331506849315,4.33163947088116e-05,11
0.176027397260274,1.48366666666667,4.97084918835846e-05,11
0.176027397260274,1.48401826484018,5.69659449453066e-05,11
0.176027397260274,1.4843698630137,6.51910241806188e-05,11
0.176027397260274,1.48472146118721,7.44955428208833e-05,11
0.176027397260274,1.48507305936073,8.50013864502909e-05,11
0.176027397260274,1.48542465753425,9.68410363591211e-05,11
0.176027397260274,1.48577625570776,0.000110158087101598,11
0.176027397260274,1.48612785388128,0.000125107760230869,11
0.176027397260274,1.48647945205479,0.000141857418234839,11
0.176027397260274,1.48683105022831,0.000160587085071815,11
0.176027397260274,1.48718264840183,0.000181489982377079,11
0.176027397260274,1.48753424657534,0.000204773093338438,11
0.176027397260274,1.48788584474886,0.000230657769361239,11
0.176027397260274,1.48823744292237,0.000259380397889886,11
0.176027397260274,1.48858904109589,0.000291193153034924,11
0.176027397260274,1.48894063926941,0.000326364853874731,11
0.176027397260274,1.48929223744292,0.000365181958347017,11
0.176027397260274,1.48964383561644,0.000407949723401762,11
0.176027397260274,1.48999543378995,0.000454993564432115,11
0.176027397260274,1.49034703196347,0.000506660648807081,11
0.176027397260274,1.49069863013699,0.000563321759479001,10.8484063971333
0.176027397260274,1.4910502283105,0.000625373465006881,10.696884236879
0.176027397260274,1.49140182648402,0.000693240631811582,10.5474934111415
0.176027397260274,1.49175342465753,0.000767379312946351,10.4001675398723
0.176027397260274,1.49210502283105,0.000848280045025899,10.2548346156258
0.176027397260274,1.49245662100457,0.000936471581103846,10.1114175044781
0.176027397260274,1.49280821917808,0.00103252508212774,9.96983451416939
0.176027397260274,1.4931598173516,0.00113705878302715,9.83000002988555
0.176027397260274,1.49351141552511,0.00125074314140249,9.69182521723833
0.176027397260274,1.49386301369863,0.00137430646707032,9.5552187909078
0.176027397260274,1.49421461187215,0.00150854101925783,9.42008784609459
0.176027397260274,1.49456621004566,0.00165430954490465,9.28633874838969
0.176027397260274,1.49491780821918,0.00181255221618012,9.15387807594901
0.176027397260274,1.49526940639269,0.00198429390783419,9.02261360598936
0.176027397260274,1.49562100456621,0.00217065173523666,8.89245533567037
0.176027397260274,1.49597260273973,0.00237284275183349,8.76331652545754
0.176027397260274,1.49632420091324,0.00259219168021707,8.63511475116168
0.176027397260274,1.49667579908676,0.00283013852408595,8.50777294912276
0.176027397260274,1.49702739726027,0.00308824587921043,8.38122043754456
0.176027397260274,1.49737899543379,0.00336820573038477,8.255393895905
0.176027397260274,1.49773059360731,0.00367184548870829,8.13023828375415
0.176027397260274,1.49808219178082,0.00400113299004459,8.00570768016425
0.176027397260274,1.49843378995434,0.00435818014209874,7.8817660256683
0.176027397260274,1.49878538812785,0.00474524487539243,7.75838774976095
0.176027397260274,1.49913698630137,0.00516473102400266,7.63555826893213
0.176027397260274,1.49948858447489,0.00561918573699169,7.51327434273336
0.176027397260274,1.4998401826484,0.00611129400303082,7.3915442784593
0.176027397260274,1.50019178082192,0.00664386986105629,7.27038797854957
0.176027397260274,1.50054337899543,0.00721984387126325,7.14983682864548
0.176027397260274,1.50089497716895,0.00784224643583896,7.02993342819549
0.176027397260274,1.50124657534247,0.0085141865899315,6.91073116942628
0.176027397260274,1.50159817351598,0.0092388259326963,6.79229367419607
0.176027397260274,1.5019497716895,0.0100193474376723,6.67469410156918
0.176027397260274,1.50230136986301,0.0108589189725709,6.55801434174973
0.176027397260274,1.50265296803653,0.0117606514714456,6.44234411418067
0.176027397260274,1.50300456621005,0.0127275518368489,6.32777998909162
0.176027397260274,1.50335616438356,0.0137624708047492,6.21442435253217
0.176027397260274,1.50370776255708,0.0148680461781769,6.10238433497892
0.176027397260274,1.50405936073059,0.0160466420231749,5.99177072300147
0.176027397260274,1.50441095890411,0.0173002846176256,5.8826968723054
0.176027397260274,1.50476255707763,0.0186305961438182,5.77527763883632
0.176027397260274,1.50511415525114,0.0200387273118447,5.66962834265394
0.176027397260274,1.50546575342466,0.0215252902849344,5.56586377708284
0.176027397260274,1.50581735159817,0.0230902934406984,5.46409727334489
0.176027397260274,1.50616894977169,0.0247330796348314,5.36443982857795
0.176027397260274,1.50652054794521,0.026452269727039,5.26699930294102
0.176027397260274,1.50687214611872,0.0282457131742051,5.17187968947767
0.176027397260274,1.50722374429224,0.0301104474857191,5.07918045860672
0.176027397260274,1.50757534246575,0.03204266826439,4.98899597757508
0.176027397260274,1.50792694063927,0.0340377114196877,4.90141500395802
0.176027397260274,1.50827853881279,0.0360900489365474,4.81652025133609
